"Label","Subject","Tracker","Timestamp","Target-ID","Target-X","Target-Y","Cursor-X","Cursor-Y","Actual-X","Actual-Y"
"bottom_svd",Tim,"Gazepoint GP3","2021-07-02 13:01:43",26,770,858,770,855,749,845
"bottom_svd",Tim,"Gazepoint GP3","2021-07-02 13:01:44",3,1150,10,1149,8,1138,47
"bottom_svd",Tim,"Gazepoint GP3","2021-07-02 13:01:46",0,10,10,10,7,92,134
"bottom_svd",Tim,"Gazepoint GP3","2021-07-02 13:01:48",27,1150,858,1150,858,1164,799
"bottom_svd",Tim,"Gazepoint GP3","2021-07-02 13:01:50",24,10,858,9,858,89,882
"bottom_svd",Tim,"Gazepoint GP3","2021-07-02 13:01:52",14,770,434,771,432,783,396
"bottom_svd",Tim,"Gazepoint GP3","2021-07-02 13:01:53",9,1150,222,1151,220,1143,215
"bottom_svd",Tim,"Gazepoint GP3","2021-07-02 13:01:55",4,1530,10,1530,8,1511,5
"bottom_svd",Tim,"Gazepoint GP3","2021-07-02 13:01:56",33,1150,1070,1148,1069,1159,1053
"bottom_svd",Tim,"Gazepoint GP3","2021-07-02 13:01:58",32,770,1070,769,1070,758,1055
"bottom_svd",Tim,"Gazepoint GP3","2021-07-02 13:02:00",26,770,858,769,857,759,821
"bottom_svd",Tim,"Gazepoint GP3","2021-07-02 13:02:02",23,1910,646,1909,644,1837,717
"bottom_svd",Tim,"Gazepoint GP3","2021-07-02 13:02:04",11,1910,222,1910,224,1336,684
"bottom_svd",Tim,"Gazepoint GP3","2021-07-02 13:02:06",18,10,646,8,645,61,706
"bottom_svd",Tim,"Gazepoint GP3","2021-07-02 13:02:08",11,1910,222,1911,222,1869,322
"bottom_svd",Tim,"Gazepoint GP3","2021-07-02 13:02:10",33,1150,1070,1148,1068,1129,1046
"bottom_svd",Tim,"Gazepoint GP3","2021-07-02 13:02:12",35,1910,1070,1909,1070,1850,1074
"bottom_svd",Tim,"Gazepoint GP3","2021-07-02 13:02:14",19,390,646,392,646,386,670
"bottom_svd",Tim,"Gazepoint GP3","2021-07-02 13:02:16",7,390,222,391,222,399,257
"bottom_svd",Tim,"Gazepoint GP3","2021-07-02 13:02:18",30,10,1070,9,1071,54,1060
"bottom_svd",Tim,"Gazepoint GP3","2021-07-02 13:02:21",15,1150,434,1151,433,1153,451
"bottom_svd",Tim,"Gazepoint GP3","2021-07-02 13:02:22",2,770,10,769,8,778,62
"bottom_svd",Tim,"Gazepoint GP3","2021-07-02 13:02:23",21,1150,646,1148,644,1166,649
"bottom_svd",Tim,"Gazepoint GP3","2021-07-02 13:02:24",20,770,646,770,645,772,613
"bottom_svd",Tim,"Gazepoint GP3","2021-07-02 13:02:26",21,1150,646,1151,644,1163,624
"bottom_svd",Tim,"Gazepoint GP3","2021-07-02 13:02:27",29,1910,858,1909,857,1861,898
"bottom_svd",Tim,"Gazepoint GP3","2021-07-02 13:02:29",28,1530,858,1530,856,1509,823
"bottom_svd",Tim,"Gazepoint GP3","2021-07-02 13:02:32",32,770,1070,769,1069,738,1050
"bottom_svd",Tim,"Gazepoint GP3","2021-07-02 13:02:33",10,1530,222,1528,221,1555,254
"bottom_svd",Tim,"Gazepoint GP3","2021-07-02 13:02:34",22,1530,646,1530,645,1521,658
"bottom_svd",Tim,"Gazepoint GP3","2021-07-02 13:02:35",14,770,434,771,432,759,372
"bottom_svd",Tim,"Gazepoint GP3","2021-07-02 13:02:37",6,10,222,9,222,75,288
"bottom_svd",Tim,"Gazepoint GP3","2021-07-02 13:02:40",0,10,10,11,8,73,93
"bottom_svd",Tim,"Gazepoint GP3","2021-07-02 13:02:42",10,1530,222,1532,221,1523,260
"bottom_svd",Tim,"Gazepoint GP3","2021-07-02 13:02:43",9,1150,222,1151,221,1165,228
"bottom_svd",Tim,"Gazepoint GP3","2021-07-02 13:02:45",24,10,858,12,859,99,874
"bottom_svd",Tim,"Gazepoint GP3","2021-07-02 13:02:47",3,1150,10,1148,9,1151,5
"bottom_svd",Tim,"Gazepoint GP3","2021-07-02 13:02:49",2,770,10,770,8,783,93
"bottom_svd",Tim,"Gazepoint GP3","2021-07-02 13:02:51",19,390,646,389,645,407,684
"bottom_svd",Tim,"Gazepoint GP3","2021-07-02 13:02:54",31,390,1070,391,1069,348,1031
"bottom_svd",Tim,"Gazepoint GP3","2021-07-02 13:02:56",6,10,222,10,221,102,365
"bottom_svd",Tim,"Gazepoint GP3","2021-07-02 13:02:59",22,1530,646,1530,643,1505,637
"bottom_svd",Tim,"Gazepoint GP3","2021-07-02 13:03:00",16,1530,434,1531,434,1529,463
"bottom_svd",Tim,"Gazepoint GP3","2021-07-02 13:03:03",13,390,434,389,432,355,380
"bottom_svd",Tim,"Gazepoint GP3","2021-07-02 13:03:04",5,1910,10,1908,8,1074,828
"bottom_svd",Tim,"Gazepoint GP3","2021-07-02 13:03:07",12,10,434,9,432,105,500
"bottom_svd",Tim,"Gazepoint GP3","2021-07-02 13:03:09",8,770,222,770,220,741,115
"bottom_svd",Tim,"Gazepoint GP3","2021-07-02 13:03:11",12,10,434,10,432,62,523
"bottom_svd",Tim,"Gazepoint GP3","2021-07-02 13:03:13",31,390,1070,388,1068,386,1049
"bottom_svd",Tim,"Gazepoint GP3","2021-07-02 13:03:15",1,390,10,391,8,352,24
"bottom_svd",Tim,"Gazepoint GP3","2021-07-02 13:03:16",8,770,222,769,221,754,237
"bottom_svd",Tim,"Gazepoint GP3","2021-07-02 13:03:18",27,1150,858,1148,857,1151,829
"bottom_svd",Tim,"Gazepoint GP3","2021-07-02 13:03:20",13,390,434,390,431,368,418
"bottom_svd",Tim,"Gazepoint GP3","2021-07-02 13:03:22",1,390,10,390,10,394,3
"bottom_svd",Tim,"Gazepoint GP3","2021-07-02 13:03:24",16,1530,434,1529,432,1501,440
"Label","Subject","Tracker","Timestamp","Target-ID","Target-X","Target-Y","Cursor-X","Cursor-Y","Actual-X","Actual-Y"
"top_svd",Tim,"Gazepoint GP3","2021-07-02 12:57:56",5,1910,10,1911,8,1868,37
"top_svd",Tim,"Gazepoint GP3","2021-07-02 12:57:59",35,1910,1070,1909,1069,1891,1058
"top_svd",Tim,"Gazepoint GP3","2021-07-02 12:58:00",34,1530,1070,1530,1070,1522,1079
"top_svd",Tim,"Gazepoint GP3","2021-07-02 12:58:02",4,1530,10,1529,8,1570,44
"top_svd",Tim,"Gazepoint GP3","2021-07-02 12:58:03",17,1910,434,1910,434,1848,420
"top_svd",Tim,"Gazepoint GP3","2021-07-02 12:58:07",28,1530,858,1529,857,1502,850
"top_svd",Tim,"Gazepoint GP3","2021-07-02 12:58:09",30,10,1070,9,1069,82,980
"top_svd",Tim,"Gazepoint GP3","2021-07-02 12:58:10",18,10,646,10,643,61,595
"top_svd",Tim,"Gazepoint GP3","2021-07-02 12:58:12",34,1530,1070,1528,1069,1451,959
"top_svd",Tim,"Gazepoint GP3","2021-07-02 12:58:14",20,770,646,769,645,762,701
"top_svd",Tim,"Gazepoint GP3","2021-07-02 12:58:16",17,1910,434,1909,432,1851,408
"top_svd",Tim,"Gazepoint GP3","2021-07-02 12:58:20",29,1910,858,1910,858,1867,800
"top_svd",Tim,"Gazepoint GP3","2021-07-02 12:58:21",25,390,858,389,856,391,852
"top_svd",Tim,"Gazepoint GP3","2021-07-02 12:58:23",15,1150,434,1149,432,1134,479
"top_svd",Tim,"Gazepoint GP3","2021-07-02 12:58:25",25,390,858,391,856,374,890
"top_svd",Tim,"Gazepoint GP3","2021-07-02 12:58:28",23,1910,646,1909,645,1863,635
"top_svd",Tim,"Gazepoint GP3","2021-07-02 12:58:29",7,390,222,390,222,394,259
"top_svd",Tim,"Gazepoint GP3","2021-07-02 12:58:32",26,770,858,770,856,740,918
"top_svd",Tim,"Gazepoint GP3","2021-07-02 12:58:35",3,1150,10,1149,9,1159,35
"top_svd",Tim,"Gazepoint GP3","2021-07-02 12:58:38",0,10,10,9,12,63,10
"top_svd",Tim,"Gazepoint GP3","2021-07-02 12:58:40",27,1150,858,1150,859,1159,885
"top_svd",Tim,"Gazepoint GP3","2021-07-02 12:58:42",24,10,858,12,857,68,795
"top_svd",Tim,"Gazepoint GP3","2021-07-02 12:58:43",14,770,434,768,433,773,440
"top_svd",Tim,"Gazepoint GP3","2021-07-02 12:58:45",9,1150,222,1149,223,1151,226
"top_svd",Tim,"Gazepoint GP3","2021-07-02 12:58:47",4,1530,10,1528,8,1540,30
"top_svd",Tim,"Gazepoint GP3","2021-07-02 12:58:49",33,1150,1070,1149,1070,1108,1079
"top_svd",Tim,"Gazepoint GP3","2021-07-02 12:58:51",32,770,1070,767,1070,1434,761
"top_svd",Tim,"Gazepoint GP3","2021-07-02 12:58:52",26,770,858,769,856,755,917
"top_svd",Tim,"Gazepoint GP3","2021-07-02 12:58:53",23,1910,646,1911,645,1865,636
"top_svd",Tim,"Gazepoint GP3","2021-07-02 12:58:56",11,1910,222,1912,223,1840,215
"top_svd",Tim,"Gazepoint GP3","2021-07-02 12:58:58",18,10,646,9,645,80,623
"top_svd",Tim,"Gazepoint GP3","2021-07-02 12:59:00",11,1910,222,1907,222,1846,248
"top_svd",Tim,"Gazepoint GP3","2021-07-02 12:59:02",33,1150,1070,1149,1068,1107,1043
"top_svd",Tim,"Gazepoint GP3","2021-07-02 12:59:05",35,1910,1070,1910,1068,1823,1001
"top_svd",Tim,"Gazepoint GP3","2021-07-02 12:59:06",19,390,646,389,644,376,640
"top_svd",Tim,"Gazepoint GP3","2021-07-02 12:59:10",7,390,222,388,223,398,231
